ID,product,amount,interest,installment,period,adminfee,servicefee,totinterest,paymentmethod,gender,marital_status,age,Employer,jobtitle,income,DV,age_group,income_group,total_fees,amount_to_totint,income_to_install,amount_to_install,income_to_age,amount_to_totfees
106,Study Loan,39999,23,1623.97,36,735,42,16217.18,Government Payroll,Female,Single,55,Northern Cape Department Health,Professional Nurse,57183.66,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,2.46630633,35.19059429,24.61522367,1021.136786,51.4125964
107,Study Loan,39999,23,1633.47,36,735,42,16559.38,Government Payroll,Female,Divorced,54,Gauteng Department Education,other,31999.44,0,"(52.0, 100.0]","(30000.0, 35000.0]",777,2.415343126,19.57786928,24.47215305,581.808,51.4125964
108,Study Loan,39999,23,1623.01,36,735,42,16182.56,Government Payroll,Female,Single,37,North West Social Development,other,27856.44,0,"(31.0, 41.0]","(25000.0, 30000.0]",777,2.471582272,17.15287467,24.62977445,733.0642105,51.4125964
109,Study Loan,39999,23,1628.26,36,735,42,16371.72,Government Payroll,Female,Married,44,GAUTENG DEPARTMENT OF HEALTH,Professional Nurse,32893.75,0,"(41.0, 44.0]","(30000.0, 35000.0]",777,2.443027182,20.18938045,24.55040939,730.9722222,51.4125964
110,Study Loan,39999,23,1620.67,36,735,42,16098.53,Government Payroll,Female,Single,29,Kwa-Zulu Natal Government Health,NURSE,16945.04,0,"(0.0, 31.0]","(12000.0, 17000.0]",777,2.484482466,10.4491296,24.66531415,564.8346667,51.4125964
111,Study Loan,39999,23,1623.97,36,735,42,16217.18,Government Payroll,Male,Single,47,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICES,SECURITY,25388,0,"(44.0, 49.0]","(25000.0, 30000.0]",777,2.46630633,15.62367305,24.61522367,528.9166667,51.4125964
112,Study Loan,39999,23,1641.65,36,735,42,16853.24,Government Payroll,Female,Single,46,NATIONAL DEPARTMENT JUSTICE CONSTITUTIONAL DEVELOPMENT,Chief Admin Clerk,26676.6,0,"(44.0, 49.0]","(25000.0, 30000.0]",777,2.373230712,16.23997808,24.35028764,567.587234,51.4125964
113,Study Loan,39999,23,1639.65,36,735,42,16781,Government Payroll,Male,Divorced,57,Gauteng Department Education,Teacher,44102.94,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,2.38344655,26.88138238,24.37997135,760.3955172,51.4125964
114,Study Loan,39999,23,1648.67,36,735,42,17106.13,Government Payroll,Female,Widowed,49,Mpumalanga Health,NURSE,46259.36,0,"(44.0, 49.0]","(35000.0, 10000000000.0]",777,2.338147895,28.04158407,24.24666752,925.1872,51.4125964
115,Study Loan,39999,23,1636.72,36,735,42,16676.54,Government Payroll,Female,Single,52,Gauteng Department Education,Teacher,23462.47,0,"(49.0, 52.0]","(17000.0, 25000.0]",777,2.3983753,14.3263012,24.42358889,442.6881132,51.4125964
116,Study Loan,39999,23,1629.15,36,735,42,16403.42,Government Payroll,Male,Married,60,Gauteng Department Education,Principal,62835.69,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,2.438306261,38.54595589,24.5370058,1030.093279,51.4125964
117,Study Loan,39999,23,1636.63,36,735,42,16672.69,Government Payroll,Male,Single,28,Sap,PERSONNEL OFFICER,16089.85,0,"(0.0, 31.0]","(12000.0, 17000.0]",777,2.398929091,9.825082589,24.42493115,554.8224138,51.4125964
118,Study Loan,39999,23,1629.95,36,735,42,16432.95,Government Payroll,Female,Single,47,Gauteng Department Education,EDUCATOR,29394.19,0,"(44.0, 49.0]","(25000.0, 30000.0]",777,2.433924893,18.02274135,24.52497011,612.3789583,51.4125964
119,Study Loan,39999,23,1638.67,36,735,42,16746.68,Government Payroll,Female,Single,28,Kwa-Zulu Natal Government Health,NURSE,20276.4,0,"(0.0, 31.0]","(17000.0, 25000.0]",777,2.388330802,12.36614685,24.3945428,699.1862069,51.4125964
120,Study Loan,39999,23,1622.08,36,735,42,16148.75,Government Payroll,Male,Single,47,NORTH WEST EDUCATION AND SPORTS DEVELOPMENT,EDUCATOR,30438.94,0,"(44.0, 49.0]","(30000.0, 35000.0]",777,2.476756606,18.75381374,24.64388693,634.1445833,51.4125964
121,Study Loan,39999,23,1632.95,36,735,42,16540.45,Government Payroll,Female,Married COP,46,Gauteng Department Education,ADMINISTRATION CLERK,18507.94,0,"(44.0, 49.0]","(17000.0, 25000.0]",777,2.41810724,11.32711527,24.47994125,393.7859574,51.4125964
122,Study Loan,39999,23,1623.01,36,735,42,16182.56,Government Payroll,Male,Married,55,Eastern Cape Education Department,LECTURE,73641.27,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,2.471582272,45.34533039,24.62977445,1315.022679,51.4125964
123,Study Loan,39999,23,1622.08,36,735,42,16148.75,Government Payroll,Female,Single,50,Gauteng Department Education,EDUCATOR,30519.19,0,"(49.0, 52.0]","(30000.0, 35000.0]",777,2.476756606,18.80325677,24.64388693,598.4154902,51.4125964
124,Study Loan,39999,23,1626.29,36,735,42,16300.71,Government Payroll,Female,Single,43,KZN PROVINCIAL GOVERNMENT OF SOCIAL DEVELOPMENT,SOCIAL WORKER,37495.19,0,"(41.0, 44.0]","(35000.0, 10000000000.0]",777,2.453668971,23.0414923,24.58013016,852.1634091,51.4125964
125,Study Loan,39999,23,1633.99,36,735,42,16577.99,Government Payroll,Female,Married,48,Western Cape Health,LECTURER,32893.75,0,"(44.0, 49.0]","(30000.0, 35000.0]",777,2.412631891,20.11862458,24.46436981,671.3010204,51.4125964
126,Study Loan,39999,23,1633.07,36,735,42,16544.25,Government Payroll,Female,Single,48,Mpumalanga Education,Teacher,31288.44,0,"(44.0, 49.0]","(30000.0, 35000.0]",777,2.417551865,19.14755182,24.47814353,638.5395918,51.4125964
127,Study Loan,39999,23,1625.46,36,735,42,16270.49,Government Payroll,Female,Married COP,56,LIMPOPO PROVINCE HEALTH,ADMIN CLERK,15593,0,"(52.0, 100.0]","(12000.0, 17000.0]",777,2.458226014,9.587078686,24.59267366,273.5614035,51.4125964
128,Study Loan,39999,23,1620.98,36,735,42,16109.61,Government Payroll,Female,Single,33,Kwa-Zulu Natal Government Health,NURSE,14281.75,0,"(31.0, 41.0]","(12000.0, 17000.0]",777,2.482773775,8.805133232,24.66060001,420.0514706,51.4125964
129,Study Loan,39999,23,1637.58,36,735,42,16706.95,Government Payroll,Female,Married COP,55,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,29384.19,0,"(52.0, 100.0]","(25000.0, 30000.0]",777,2.394010037,17.93271613,24.4107703,524.7176786,51.4125964
130,Study Loan,39999,23,1644.71,36,735,42,16963.52,Government Payroll,Female,Married,57,Gauteng Department Education,Teacher,30808.44,0,"(52.0, 100.0]","(30000.0, 35000.0]",777,2.357803227,18.720455,24.30501121,531.18,51.4125964
131,Study Loan,39999,23,1621.94,36,735,42,16143.92,Government Payroll,Male,Married,51,MPUMALANGA CULTURE SPORT AND RECREATION,other,58261,0,"(49.0, 52.0]","(35000.0, 10000000000.0]",777,2.477497566,35.89843124,24.64601279,1120.403846,51.4125964
132,Study Loan,39999,23,1644.3,36,735,42,16948.8,Government Payroll,Female,Single,42,NAT DEPT OF COOPERATIVE GOVERNANCE AND TRADITIONAL AFFAIRS,ADMIN ASSISTANT,20463.44,0,"(41.0, 44.0]","(17000.0, 25000.0]",777,2.359850854,12.43751292,24.31106789,475.8939535,51.4125964
133,Study Loan,39999,23,1623.97,36,735,42,16217.18,Government Payroll,Female,Single,52,Eastern Cape Department Health,NURSE MANAGER,58856.1,0,"(49.0, 52.0]","(35000.0, 10000000000.0]",777,2.46630633,36.21980713,24.61522367,1110.492453,51.4125964
134,Study Loan,39999,23,1644.83,36,735,42,16968.23,Government Payroll,Female,Married COP,45,North West Health,SOCIAL WORKER,37495.19,0,"(44.0, 49.0]","(35000.0, 10000000000.0]",777,2.357148792,22.78193374,24.3032391,815.1128261,51.4125964
135,Study Loan,39999,23,1641.43,36,735,42,16844.86,Government Payroll,Female,Married,53,North West Health,NURSE,38540.73,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,2.37441128,23.46567586,24.35354931,713.7172222,51.4125964
136,Study Loan,39999,23,1647.17,36,735,42,17052.35,Government Payroll,Female,Single,46,KZN PROVINCIAL GOVERNMENT OF EDUCATION,EDUCATOR,19101.19,0,"(44.0, 49.0]","(17000.0, 25000.0]",777,2.345521554,11.58933241,24.26873441,406.4082979,51.4125964
137,Study Loan,39999,23,1629.95,36,735,42,16432.95,Government Payroll,Female,Single,34,Gauteng Department Education,EDUCATOR,27491.94,0,"(31.0, 41.0]","(25000.0, 30000.0]",777,2.433924893,16.85639658,24.52497011,785.484,51.4125964
138,Study Loan,39999,23,1620.05,36,735,42,16075.27,Government Payroll,Female,Married,58,Gauteng Department Education,Head of Department,32599,0,"(52.0, 100.0]","(30000.0, 35000.0]",777,2.488077147,20.10980537,24.67474785,552.5254237,51.4125964
139,Study Loan,39999,23,1650.17,36,735,42,17159.9,Government Payroll,Female,Married,47,Free State Department Education,Teacher,25451.5,0,"(44.0, 49.0]","(25000.0, 30000.0]",777,2.33082181,15.41422143,24.22464071,530.2395833,51.4125964
140,Study Loan,39999,23,1639.11,36,735,42,16761.38,Government Payroll,Female,Married,56,Northern Cape Department Education,EDUCATOR,27234.94,0,"(52.0, 100.0]","(25000.0, 30000.0]",777,2.386236322,16.60555694,24.38799837,477.8059649,51.4125964
141,Study Loan,39999,23,1634.31,36,735,42,16589.49,Government Payroll,Male,Divorced,51,Gauteng Department Education,Teacher,37110.19,0,"(49.0, 52.0]","(35000.0, 10000000000.0]",777,2.410959532,22.69306125,24.45958259,713.6575,51.4125964
142,Study Loan,39999,23,1649.11,36,735,42,17121.33,Government Payroll,Female,Single,51,SA Social Security Agency,GRANT ADMINITRATOR,26735.15,0,"(49.0, 52.0]","(25000.0, 30000.0]",777,2.336072252,16.20204108,24.24020217,514.1375,51.4125964
143,Study Loan,39999,23,1622.51,36,735,42,16164.01,Government Payroll,Female,Single,50,Free State Department Health,NURSE,13524.94,0,"(49.0, 52.0]","(12000.0, 17000.0]",777,2.474418513,8.330678591,24.63735979,265.194902,51.4125964
144,Study Loan,39999,23,1632.41,36,735,42,16520.84,Government Payroll,Female,Single,47,Gauteng Department Education,EDUCATOR,29394.19,0,"(44.0, 49.0]","(25000.0, 30000.0]",777,2.420977325,17.99559817,24.48803424,612.3789583,51.4125964
145,Study Loan,39999,23,1636.35,36,735,42,16662.34,Government Payroll,Female,Single,45,Western Cape Education,other,24771.75,0,"(44.0, 49.0]","(17000.0, 25000.0]",777,2.400419124,15.12917214,24.42910801,538.5163043,51.4125964
146,Study Loan,39999,23,1631.15,36,735,42,16475.3,Government Payroll,Female,Single,51,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,27651,0,"(49.0, 52.0]","(25000.0, 30000.0]",777,2.427668833,16.94145759,24.5069387,531.75,51.4125964
147,Study Loan,39999,23,1647.83,36,735,42,17075.61,Government Payroll,Female,Single,48,LIMPOPO SOCIAL DEVELOPMENT,COMMUNITY DEVELOPMENT PRACTITIONER,35356.75,0,"(44.0, 49.0]","(35000.0, 10000000000.0]",777,2.342326726,21.44353875,24.25902003,721.5663265,51.4125964
148,Study Loan,39999,23,1623.87,36,735,42,16213.47,Government Payroll,Male,Married COP,53,Limpopo Province Education Department,Principal,51759.19,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,2.466870641,31.85435758,24.61673857,958.5035185,51.4125964
149,Study Loan,39999,23,1644.3,36,735,42,16948.8,Government Payroll,Female,Married,57,KZN PROVINCIAL GOVERNMENT OF EDUCATION,EDUCATOR,33752,0,"(52.0, 100.0]","(30000.0, 35000.0]",777,2.359850854,20.51419194,24.31106789,581.9310345,51.4125964
150,Study Loan,39999,23,1642.4,36,735,42,16880.4,Government Payroll,Female,Married ANC,48,LIMPOPO PROVINCE HEALTH,NURSE,39277.75,0,"(44.0, 49.0]","(35000.0, 10000000000.0]",777,2.369412489,23.90029816,24.33917488,801.5867347,51.4125964
151,Study Loan,39999,23,1642.4,36,735,42,16880.4,Government Payroll,Female,Married COP,51,KZN PROVINCIAL GOVERNMENT OF EDUCATION,EDUCATOR,28774.75,0,"(49.0, 52.0]","(25000.0, 30000.0]",777,2.369412489,17.50927954,24.33917488,553.3605769,51.4125964
152,Study Loan,39999,23,1633.35,36,735,42,16554.88,Government Payroll,Female,Single,38,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Senior Admin,16761.6,0,"(31.0, 41.0]","(12000.0, 17000.0]",777,2.415999633,10.25582036,24.47394989,429.7846154,51.4125964
153,Study Loan,39999,23,1626.7,36,735,42,16315.85,Government Payroll,Female,Divorced,52,FREE STATE GOVERNMENT MOTOR TRANSPORT TRADING ACCOUNT,ADMIN CLERK,17284.94,0,"(49.0, 52.0]","(17000.0, 25000.0]",777,2.451392272,10.61924188,24.57393869,326.1309434,51.4125964
154,Study Loan,39999,23,1648.13,36,735,42,17086.43,Government Payroll,Female,Single,36,Kwa-Zulu Natal Government Health,NURSE,19846.26,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,2.340843532,12.03438176,24.25460697,536.3854054,51.4125964
155,Study Loan,39999,23,1647.17,36,735,42,17052.35,Government Payroll,Female,Single,52,Kwa-Zulu Natal Government Health,Teacher,30905.54,0,"(49.0, 52.0]","(30000.0, 35000.0]",777,2.345521554,18.75142734,24.26873441,583.1233962,51.4125964
156,Study Loan,39999,23,1639.65,36,735,42,16781,Government Payroll,Male,Married ANC,50,Gauteng Department Education,Teacher,28748.97,0,"(49.0, 52.0]","(25000.0, 30000.0]",777,2.38344655,17.5229147,24.37997135,563.7052941,51.4125964
157,Study Loan,39999,23,1641.65,36,735,42,16853.24,Government Payroll,Female,Single,55,Limpopo Province Education Department,Teacher,33731.59,0,"(52.0, 100.0]","(30000.0, 35000.0]",777,2.373230712,20.53486135,24.35028764,602.3498214,51.4125964
158,Study Loan,39999,23,1647.17,36,735,42,17052.35,Government Payroll,Female,Married,54,Gauteng Department Education,Teacher,21144.19,0,"(52.0, 100.0]","(17000.0, 25000.0]",777,2.345521554,12.82888901,24.26873441,384.4398182,51.4125964
159,Study Loan,39999,23,1626.41,36,735,42,16304.87,Government Payroll,Male,Single,28,KZN PROVINCIAL GOVERNMENT OF EDUCATION,EDUCATOR,23336.5,0,"(0.0, 31.0]","(17000.0, 25000.0]",777,2.453042984,14.33965626,24.57831769,804.7068966,51.4125964
160,Study Loan,39999,23,1644.52,36,735,42,16956.29,Government Payroll,Female,Married COP,46,NORTH WEST EDUCATION AND SPORTS DEVELOPMENT,EDUCATOR,24591.97,0,"(44.0, 49.0]","(17000.0, 25000.0]",777,2.358808512,14.94480164,24.30781759,523.2334043,51.4125964
161,Study Loan,39999,23,1633.99,36,735,42,16577.99,Government Payroll,Female,Single,37,KZN PROVINCIAL GOVERNMENT OF EDUCATION,EDUCATOR,19849.6,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,2.412631891,12.14050239,24.46436981,522.3578947,51.4125964
162,Study Loan,39999,23,1645.39,36,735,42,16987.58,Government Payroll,Female,Married,49,Gauteng Department Education,Teacher,36579.69,0,"(44.0, 49.0]","(35000.0, 10000000000.0]",777,2.354463999,22.21811964,24.29497264,731.5938,51.4125964
163,Study Loan,39999,23,1632.13,36,735,42,16510.47,Government Payroll,Female,Single,50,KZN PROVINCIAL GOVERNMENT OF EDUCATION,Teacher,28639.6,0,"(49.0, 52.0]","(25000.0, 30000.0]",777,2.422497815,17.53663211,24.49223271,561.5607843,51.4125964
164,Study Loan,39999,23,1630.63,36,735,42,16456.02,Government Payroll,Female,Widowed,55,Mpumalanga Education,EDUCATOR,28911.35,0,"(52.0, 100.0]","(25000.0, 30000.0]",777,2.430512936,17.71930523,24.51474905,516.2741071,51.4125964
165,Study Loan,39999,23,1646.87,36,735,42,17041.29,Government Payroll,Female,Single,60,Limpopo Province Education Department,NURSE,32306.44,0,"(52.0, 100.0]","(30000.0, 35000.0]",777,2.347043736,19.60496884,24.27315262,529.6137705,51.4125964
166,Study Loan,39999,23,1633.47,36,735,42,16559.38,Government Payroll,Male,Single,55,Kwa-Zulu Natal Government Health,CLERK,30264.6,0,"(52.0, 100.0]","(30000.0, 35000.0]",777,2.415343126,18.51646099,24.47215305,540.4392857,51.4125964
167,Study Loan,39999,23,1650.17,36,735,42,17159.9,Government Payroll,Female,Single,47,NATIONAL DEPARTMENT OF CORRECTIONAL SERVICES,SECURITY,33646.19,0,"(44.0, 49.0]","(30000.0, 35000.0]",777,2.33082181,20.37718103,24.22464071,700.9622917,51.4125964
168,Study Loan,39999,23,1639.11,36,735,42,16761.38,Government Payroll,Female,Married COP,55,Eastern Cape Education Department,Teacher,28370.1,0,"(52.0, 100.0]","(25000.0, 30000.0]",777,2.386236322,17.29768125,24.38799837,506.6089286,51.4125964
169,Study Loan,39999,23,1626.7,36,735,42,16315.85,Government Payroll,Male,Married,53,Sap,POLICE OFFICER,36797.94,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,2.451392272,22.60732322,24.57393869,681.4433333,51.4125964
170,Study Loan,39999,23,1635.81,36,735,42,16643.11,Government Payroll,Female,Married,58,Mpumalanga Education,Teacher,40922.19,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,2.403192481,25.00118523,24.43716742,693.5964407,51.4125964
171,Study Loan,39999,23,1638.13,36,735,42,16726.17,Government Payroll,Male,Married COP,52,NORTH WEST EDUCATION AND SPORTS DEVELOPMENT,TEACHING,30231.69,0,"(49.0, 52.0]","(30000.0, 35000.0]",777,2.391259251,18.4437415,24.40257942,570.4092453,51.4125964
172,Study Loan,39999,23,1622.08,36,735,42,16148.75,Government Payroll,Female,Single,43,National Government Printing Works,ADMIN CLERK,19307.94,0,"(41.0, 44.0]","(17000.0, 25000.0]",777,2.476756606,11.89586465,24.64388693,438.8168182,51.4125964
173,Study Loan,39999,23,1632.03,36,735,42,16506.96,Government Payroll,Male,Married,55,Eastern Cape Education Department,LECTURE,73641.27,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,2.423012898,45.0948666,24.49373251,1315.022679,51.4125964
174,Study Loan,39999,23,1644.71,36,735,42,16963.52,Government Payroll,Female,Married ANC,49,GAUTENG DEPARTMENT OF HEALTH,PROFFESSIONAL NURSE,40844.3,0,"(44.0, 49.0]","(35000.0, 10000000000.0]",777,2.357803227,24.8186497,24.30501121,816.886,51.4125964
175,Study Loan,39999,23,1637.58,36,735,42,16706.95,Government Payroll,Male,Single,55,Eastern Cape Department Health,Manager,72565.06,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,2.394010037,44.28533242,24.4107703,1295.804643,51.4125964
176,Study Loan,39999,23,1637.71,36,735,42,16711.43,Government Payroll,Male,Married,55,STATISTICS SOUTH AFRICA,SURVEY OFFICER,22915.94,0,"(52.0, 100.0]","(17000.0, 25000.0]",777,2.393368289,13.98413386,24.40883378,409.2132143,51.4125964
177,Study Loan,39999,23,1635.69,36,735,42,16639.19,Government Payroll,Female,Married,44,Sap,other,32365.94,0,"(41.0, 44.0]","(30000.0, 35000.0]",777,2.403758611,19.77524149,24.43895912,719.2431111,51.4125964
178,Study Loan,39999,23,1643.77,36,735,42,16929.77,Government Payroll,Female,Married,42,National Defence Force,Staff Officer,43112,0,"(41.0, 44.0]","(35000.0, 10000000000.0]",777,2.3625033,26.21156757,24.31890173,1002.604651,51.4125964
179,Study Loan,39999,23,1640.99,36,735,42,16829.73,Government Payroll,Female,Single,34,KZN PROVINCIAL GOVERNMENT OF EDUCATION,EDUCATOR,17644.25,0,"(31.0, 41.0]","(17000.0, 25000.0]",777,2.376545759,10.7456501,24.36007527,504.1214286,51.4125964
180,Study Loan,39999,23,1621.53,36,735,42,16129.32,Government Payroll,Male,Divorced,51,Gauteng Department Education,Teacher,37110.19,0,"(49.0, 52.0]","(35000.0, 10000000000.0]",777,2.479740018,22.87180514,24.65224064,713.6575,51.4125964
181,Study Loan,39999,23,1620.98,36,735,42,16109.61,Government Payroll,Female,Single,37,Eastern Cape Department Health,PROFFESIONAL NURSE,34721.57,0,"(31.0, 41.0]","(30000.0, 35000.0]",777,2.482773775,21.40690391,24.66060001,913.7255263,51.4125964
182,Study Loan,39999,23,1628.07,36,735,42,16364.62,Government Payroll,Male,Single,38,Department Higher Education & Training,IT,26228.69,0,"(31.0, 41.0]","(25000.0, 30000.0]",777,2.444087056,16.10040698,24.55327273,672.5305128,51.4125964
183,Study Loan,39999,23,1620.05,36,735,42,16075.27,Government Payroll,Female,Single,42,Kwa-Zulu Natal Government Health,NURSE,18055.23,0,"(41.0, 44.0]","(17000.0, 25000.0]",777,2.488077147,11.13798464,24.67474785,419.8890698,51.4125964
184,Study Loan,39999,23,1642.79,36,735,42,16894.86,Government Payroll,Male,Married,58,Limpopo Province Education Department,Principal,46277.69,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,2.367384673,28.15304266,24.33340025,784.3676271,51.4125964
185,Study Loan,39999,23,1645.67,36,735,42,16997.23,Government Payroll,Female,Single,54,Gauteng Department Education,Teacher,31699.44,0,"(52.0, 100.0]","(30000.0, 35000.0]",777,2.353127355,19.2506331,24.29084152,576.3534545,51.4125964
186,Study Loan,39999,23,1639.93,36,735,42,16791.55,Government Payroll,Female,Married,47,NORTH WEST EDUCATION AND SPORTS DEVELOPMENT,EDUCATOR,23336.5,0,"(44.0, 49.0]","(17000.0, 25000.0]",777,2.381949138,14.22150853,24.37581128,486.1770833,51.4125964
187,Study Loan,39999,23,1621.41,36,735,42,16124.9,Government Payroll,Female,Married ANC,53,Mpumalanga Education,Teacher,37467.69,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,2.480419698,23.09384804,24.65406402,693.8461111,51.4125964
188,Study Loan,39999,23,1646.63,36,735,42,17032.41,Government Payroll,Female,Single,53,Northern Cape Department Health,other,36592.29,0,"(52.0, 100.0]","(35000.0, 10000000000.0]",777,2.348267317,22.20904572,24.27668833,677.635,51.4125964
